cst_probe_name,sensor_id,x_m,y_m,z_m,theta_deg,phi_deg,radius_m,coordinate_unit,field_components,monitor_use
NF_HEMI_143,143,11.853136541501543,-4.314188883799611,3.14498464279568,76.0,339.99999999999994,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_144,144,12.968332653377717,0.0,0.906834158673628,86.0,0.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_145,145,12.186246498275978,4.435430992803196,0.906834158673628,86.0,20.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_146,146,9.93431916563839,8.335883547884556,0.906834158673628,86.0,40.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_147,147,6.484166326688859,11.230905522552357,0.906834158673628,86.0,59.99999999999999,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_148,148,2.2519273326375884,12.771314540687753,0.906834158673628,86.0,80.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_149,149,-2.251927332637587,12.771314540687753,0.906834158673628,86.0,100.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_150,150,-6.484166326688855,11.230905522552357,0.906834158673628,86.0,120.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_151,151,-9.934319165638389,8.33588354788456,0.906834158673628,86.0,140.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_152,152,-12.186246498275976,4.435430992803198,0.906834158673628,86.0,160.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_153,153,-12.968332653377717,1.588162707423712e-15,0.906834158673628,86.0,180.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_154,154,-12.186246498275978,-4.435430992803195,0.906834158673628,86.0,200.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_155,155,-9.93431916563839,-8.335883547884556,0.906834158673628,86.0,220.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_156,156,-6.484166326688863,-11.230905522552352,0.906834158673628,86.0,240.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_157,157,-2.251927332637587,-12.771314540687753,0.906834158673628,86.0,260.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_158,158,2.2519273326375826,-12.771314540687754,0.906834158673628,86.0,280.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_159,159,6.484166326688859,-11.230905522552357,0.906834158673628,86.0,300.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_160,160,9.934319165638389,-8.33588354788456,0.906834158673628,86.0,320.0,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
NF_HEMI_161,161,12.186246498275974,-4.435430992803204,0.906834158673628,86.0,339.99999999999994,13.0,m,Ex;Ey;Ez,sample complex E-field at this point for the 2pi upper-hemisphere measurement surface
